timestamp,company,level,title,totalyearlycompensation,location,yearsofexperience,yearsatcompany,tag,basesalary,stockgrantvalue,bonus,gender,otherdetails,cityid,dmaid,rowNumber,Masters_Degree,Bachelors_Degree,Doctorate_Degree,Highschool,Some_College,Race_Asian,Race_White,Race_Two_Or_More,Race_Black,Race_Hispanic,Race,Education
1/23/18 10:51,Facebook,E5,Software Engineer,360000,"Menlo Park, CA",2.5,2.5,NA,175000,160000,30000,NA,NA,7300,807,237,0,0,0,0,0,0,0,0,0,0,NA,NA
1/23/18 12:23,VMWare,MTS 3,Software Engineer,180000,"Palo Alto, CA",4,1,NA,140000,20000,20000,NA,NA,7351,807,238,0,0,0,0,0,0,0,0,0,0,NA,NA
1/23/18 13:13,LinkedIn,Software engineer,Software Engineer,230000,"Sunnyvale, CA",4,1,NA,145000,70000,15000,NA,NA,7472,807,239,0,0,0,0,0,0,0,0,0,0,NA,NA
1/23/18 19:34,Apple,ICT4,Software Engineer,290000,"Cupertino, CA",14,3,NA,170000,90000,30000,NA,NA,7158,807,241,0,0,0,0,0,0,0,0,0,0,NA,NA
1/24/18 4:51,Google,T7,Software Engineer,1120000,"New York, NY",10,7,NA,252000,790000,78000,NA,NA,10182,501,242,0,0,0,0,0,0,0,0,0,0,NA,NA
1/24/18 23:12,Facebook,5,Software Engineer,450000,"Menlo Park, CA",7,3,NA,190000,260000,30000,NA,NA,7300,807,244,0,0,0,0,0,0,0,0,0,0,NA,NA
1/27/18 9:14,Twitter,Senior,Software Engineer,240000,"San Francisco, CA",5,5,NA,170000,70000,0,NA,NA,7419,807,249,0,0,0,0,0,0,0,0,0,0,NA,NA
1/28/18 19:55,Slack,G03,Software Engineer,171000,"San Francisco, CA",1,0,NA,125000,36000,10000,NA,NA,7419,807,251,0,0,0,0,0,0,0,0,0,0,NA,NA
1/28/18 21:30,Netflix,Senior Software Engineer,Software Engineer,450000,"Los Gatos, CA",13,3,NA,0,0,0,NA,NA,7277,807,252,0,0,0,0,0,0,0,0,0,0,NA,NA
1/31/18 6:05,Salesforce,LMTS,Software Engineer,240000,"San Francisco, CA",8,2,NA,180000,30000,30000,NA,NA,7419,807,257,0,0,0,0,0,0,0,0,0,0,NA,NA
1/31/18 11:33,Tableau Software,Senior,Software Engineer,324000,"Kirkland, WA",10,6,NA,170000,113000,17000,NA,NA,11497,819,259,0,0,0,0,0,0,0,0,0,0,NA,NA
2/1/18 13:12,Oracle,IC3,Product Manager,150000,"Washington, DC",3,3,NA,107000,33000,10000,NA,NA,40303,511,264,0,0,0,0,0,0,0,0,0,0,NA,NA
2/1/18 13:36,Amazon,L6,Software Engineer,350000,"Sunnyvale, CA",20,5,NA,185000,165000,0,NA,NA,7472,807,265,0,0,0,0,0,0,0,0,0,0,NA,NA
2/1/18 21:13,Microsoft,64,Product Manager,202000,"Redmond, WA",8,2,NA,149000,25000,28000,NA,NA,11521,819,266,0,0,0,0,0,0,0,0,0,0,NA,NA
2/2/18 17:36,Cisco,G6,Software Engineer,138000,"San Jose, CA",4,4,NA,130000,0,8000,NA,NA,7422,807,267,0,0,0,0,0,0,0,0,0,0,NA,NA
2/3/18 15:42,Google,L4,Software Engineer,320000,"Mountain View, CA",3,3,NA,150000,140000,30000,NA,NA,7322,807,270,0,0,0,0,0,0,0,0,0,0,NA,NA
2/4/18 12:05,Microsoft,65,Software Engineer,350000,"New York, NY",12,2,NA,200000,75000,110000,NA,NA,10182,501,272,0,0,0,0,0,0,0,0,0,0,NA,NA
2/6/18 18:36,Amazon,SDE II,Software Engineer,230000,"Seattle, WA",4,4,NA,131000,100000,0,NA,NA,11527,819,280,0,0,0,0,0,0,0,0,0,0,NA,NA
2/6/18 19:42,Amazon,L6,Product Manager,245000,"Seattle, WA",8,1.5,NA,140000,88000,17000,NA,NA,11527,819,281,0,0,0,0,0,0,0,0,0,0,NA,NA
2/6/18 22:49,Mixpanel,L2 (new grad),Software Engineer,127000,"San Francisco, CA",0,0,NA,127000,0,0,NA,options: 00.04% stake over four years,7419,807,282,0,0,0,0,0,0,0,0,0,0,NA,NA
2/7/18 15:32,VMWare,Staff Engineer II,Software Engineer,386000,"Palo Alto, CA",15,6,NA,210000,100000,50000,NA,NA,7351,807,284,0,0,0,0,0,0,0,0,0,0,NA,NA
2/8/18 7:46,Google,L5,Product Manager,350000,"San Francisco, CA",5,2,NA,177000,110000,26000,NA,NA,7419,807,287,0,0,0,0,0,0,0,0,0,0,NA,NA
2/8/18 10:20,Netflix,Senior Software Engineer,Software Engineer,567000,"Los Gatos, CA",5.5,3.5,NA,540000,27000,0,NA,Stock is options at 40% of strike monthly,7277,807,288,0,0,0,0,0,0,0,0,0,0,NA,NA
2/8/18 15:39,Microsoft,59,Software Engineer,163000,"Redmond, WA",0,0,NA,108000,30000,25000,NA,NA,11521,819,289,0,0,0,0,0,0,0,0,0,0,NA,NA
2/9/18 0:53,Oracle,Ic5,Software Engineer,320000,"Seattle, WA",10,2,NA,0,0,0,NA,NA,11527,819,290,0,0,0,0,0,0,0,0,0,0,NA,NA
2/9/18 15:06,Zynga,Director,Product Manager,460000,"San Francisco, CA",8,3.5,NA,0,0,0,NA,NA,7419,807,291,0,0,0,0,0,0,0,0,0,0,NA,NA
2/10/18 13:23,Apple,ICT5,Software Engineer,560000,"Sunnyvale, CA",10,5,NA,0,0,0,NA,NA,7472,807,294,0,0,0,0,0,0,0,0,0,0,NA,NA
2/10/18 17:04,Microsoft,62,Software Engineer,160000,"Redmond, WA",6.5,2,NA,140000,10000,10000,NA,NA,11521,819,295,0,0,0,0,0,0,0,0,0,0,NA,NA
2/10/18 22:58,Tableau Software,Software Engineer(SWE),Software Engineer,213000,"Palo Alto, CA",0,0,NA,0,0,0,NA,NA,7351,807,299,0,0,0,0,0,0,0,0,0,0,NA,NA
2/10/18 23:09,eBay,MTS1,Software Engineer,220000,"San Jose, CA",8,5,NA,160000,40000,20000,NA,NA,7422,807,300,0,0,0,0,0,0,0,0,0,0,NA,NA
2/12/18 20:14,Microsoft,64,Software Engineer,295000,"Bellevue, WA",8,8,NA,175000,33000,63000,NA,NA,11470,819,301,0,0,0,0,0,0,0,0,0,0,NA,NA
2/12/18 22:39,MICROSOFT,64,Product Manager,295000,"Redmond, WA",9,9,NA,175000,72000,48000,NA,NA,11521,819,302,0,0,0,0,0,0,0,0,0,0,NA,NA
2/13/18 9:47,Amazon,7,Product Manager,190000,"Seattle, WA",10,0,NA,155000,140000,73000,NA,Offer in Oct 2011; Principal Technical Program Manager,11527,819,304,0,0,0,0,0,0,0,0,0,0,NA,NA
2/13/18 15:49,amazon,L5,Software Engineer,235000,"Palo Alto, CA",3,0,NA,160000,180000,120000,NA,NA,7351,807,306,0,0,0,0,0,0,0,0,0,0,NA,NA
2/13/18 20:11,Oath,IC4,Software Engineer,210000,"Sunnyvale, CA",8,3,NA,168000,0,0,NA,NA,7472,807,307,0,0,0,0,0,0,0,0,0,0,NA,NA
2/14/18 13:57,Amazon,L6,Software Engineer,334000,"Seattle, WA",21,6,NA,160000,174000,1000,NA,NA,11527,819,308,0,0,0,0,0,0,0,0,0,0,NA,NA
2/14/18 18:52,Tableau Software,Non-senior,Software Engineering Manager,293000,"Vancouver, BC, Canada",13,5.5,NA,0,0,0,NA,NA,1320,0,309,0,0,0,0,0,0,0,0,0,0,NA,NA
2/14/18 20:37,Airbnb,L4,Software Engineer,275000,"San Francisco, CA",3,1,NA,170000,105000,0,NA,NA,7419,807,310,0,0,0,0,0,0,0,0,0,0,NA,NA
2/15/18 2:29,Dropbox,IC5,Software Engineer,675000,"San Francisco, CA",25,3,NA,250000,363000,62000,NA,The equity is above what a new hire would get at this point.,7419,807,311,0,0,0,0,0,0,0,0,0,0,NA,NA
2/15/18 9:12,Google,L3,Software Engineer,217000,"New York, NY",3,0,NA,140000,56000,21000,NA,"No degree, used competing offer from Facebook",10182,501,312,0,0,0,0,0,0,0,0,0,0,NA,NA
2/15/18 18:02,Facebook,E3,Software Engineer,155000,"Menlo Park, CA",0,0,NA,107000,38000,11000,NA,NA,7300,807,313,0,0,0,0,0,0,0,0,0,0,NA,NA
2/15/18 23:23,Facebook,E5,Software Engineer,430000,"Menlo Park, CA",6,1,NA,0,0,0,NA,NA,7300,807,314,0,0,0,0,0,0,0,0,0,0,NA,NA
2/16/18 9:52,Amazon,Research Scientist,Software Engineer,250000,"New York, NY",2,2,NA,180000,150000,90000,NA,NA,10182,501,315,0,0,0,0,0,0,0,0,0,0,NA,NA
2/16/18 10:49,IBM,7,Software Engineer,84000,"Austin, TX",3,3,NA,80000,100,4000,NA,NA,10965,635,316,0,0,0,0,0,0,0,0,0,0,NA,NA
2/16/18 11:19,eBay,27,Software Engineering Manager,323000,"San Jose, CA",14,2,NA,0,0,0,NA,NA,7422,807,317,0,0,0,0,0,0,0,0,0,0,NA,NA
2/18/18 11:16,Amazon,L6,Product Manager,244000,"Seattle, WA",9,2.5,NA,145000,99000,0,NA,NA,11527,819,318,0,0,0,0,0,0,0,0,0,0,NA,NA
2/18/18 21:30,Amazon,L7,Product Manager,400000,"Seattle, WA",15,1.5,NA,155000,145000,100000,NA,NA,11527,819,319,0,0,0,0,0,0,0,0,0,0,NA,NA
2/19/18 18:34,IBM,6,Software Engineer,108000,"San Jose, CA",0,0,NA,100000,0,8000,NA,NA,7422,807,320,0,0,0,0,0,0,0,0,0,0,NA,NA
2/19/18 18:35,IBM,7,Software Engineer,124000,"San Jose, CA",1,1,NA,124000,0,0,NA,NA,7422,807,321,0,0,0,0,0,0,0,0,0,0,NA,NA
2/20/18 5:26,Shutterstock,Senior,Software Engineer,225000,"New York, NY",10,1,NA,0,0,0,NA,NA,10182,501,323,0,0,0,0,0,0,0,0,0,0,NA,NA
2/20/18 10:58,Facebook,E3,Software Engineer,200000,"Menlo Park, CA",1,0,NA,0,0,0,NA,NA,7300,807,325,0,0,0,0,0,0,0,0,0,0,NA,NA
2/20/18 21:03,Google,L4,Software Engineer,290000,"Seattle, WA",5,3,NA,0,0,0,NA,NA,11527,819,326,0,0,0,0,0,0,0,0,0,0,NA,NA
2/23/18 7:37,LinkedIn,Software Engineer,Software Engineer,199000,"Sunnyvale, CA",3,1,NA,140000,45000,14000,NA,NA,7472,807,329,0,0,0,0,0,0,0,0,0,0,NA,NA
2/23/18 12:48,Dropbox,IC4,Software Engineer,517000,"San Francisco, CA",11,3,NA,207000,260000,41000,NA,NA,7419,807,330,0,0,0,0,0,0,0,0,0,0,NA,NA
2/25/18 7:12,Amazon,L7 Principal,Software Engineer,450000,"Seattle, WA",15,13,NA,150000,300000,1000,NA,NA,11527,819,333,0,0,0,0,0,0,0,0,0,0,NA,NA
2/25/18 14:02,Amazon,L5,Software Engineer,170000,"Seattle, WA",5,2,NA,135000,20000,15000,NA,NA,11527,819,334,0,0,0,0,0,0,0,0,0,0,NA,NA
2/26/18 2:20,Amazon,L5,Software Engineer,170000,"Seattle, WA",7,1,NA,120000,40000,10000,NA,NA,11527,819,336,0,0,0,0,0,0,0,0,0,0,NA,NA
2/26/18 13:22,Walmart Labs,E5,Software Engineer,270000,"Sunnyvale, CA",15,4,NA,185000,60000,36000,NA,NA,7472,807,338,0,0,0,0,0,0,0,0,0,0,NA,NA
2/27/18 13:57,Amazon,L5,Software Engineer,191000,"Seattle, WA",3.8,3.8,NA,134500,56000,0,NA,NA,11527,819,341,0,0,0,0,0,0,0,0,0,0,NA,NA
2/28/18 10:59,LinkedIn,Staff,Software Engineer,550000,"New York, NY",8,2,NA,0,0,0,NA,NA,10182,501,343,0,0,0,0,0,0,0,0,0,0,NA,NA
3/1/18 20:20,linkedin,senior,Software Engineer,280000,"Sunnyvale, CA",7.5,3.5,NA,168200,95000,16800,NA,NA,7472,807,347,0,0,0,0,0,0,0,0,0,0,NA,NA
3/2/18 22:14,Amazon,5,Software Engineer,180000,"Seattle, WA",5,5,NA,132000,48000,0,NA,NA,11527,819,351,0,0,0,0,0,0,0,0,0,0,NA,NA
3/3/18 23:53,Apple,New Grad (ICT2),Software Engineer,190000,"Sunnyvale, CA",0,0,NA,120000,50000,20000,NA,"RSUs stack, leading to 200/220k per yr for year 3/4 respectively.",7472,807,354,0,0,0,0,0,0,0,0,0,0,NA,NA
3/5/18 10:19,Microsoft,61,Software Engineer,151000,"Boston, MA",5,3,NA,130000,9000,12000,NA,NA,8816,506,356,0,0,0,0,0,0,0,0,0,0,NA,NA
3/5/18 19:33,facebook,E5,Software Engineer,410000,"Seattle, WA",8,2,NA,188000,220000,30000,NA,NA,11527,819,358,0,0,0,0,0,0,0,0,0,0,NA,NA
3/6/18 17:33,Microsoft,62,Software Engineer,182000,"Redmond, WA",5,5,NA,136000,8000,15000,NA,NA,11521,819,362,0,0,0,0,0,0,0,0,0,0,NA,NA
3/6/18 20:02,Apple,ICT4,Software Engineer,259000,"Cupertino, CA",14,1,NA,179000,60000,20000,NA,NA,7158,807,364,0,0,0,0,0,0,0,0,0,0,NA,NA
3/7/18 20:14,microsoft,63,Software Engineer,220000,"Redmond, WA",10,5,NA,0,0,0,NA,NA,11521,819,367,0,0,0,0,0,0,0,0,0,0,NA,NA
3/7/18 20:55,facebook,e6,Software Engineer,440000,"Menlo Park, CA",10,1,NA,200000,200000,40000,NA,NA,7300,807,368,0,0,0,0,0,0,0,0,0,0,NA,NA
3/7/18 23:34,Cisco,Grade 11,Software Engineer,170000,"San Jose, CA",9,1,NA,145000,0,30000,NA,Technical Lead - Hardware,7422,807,369,0,0,0,0,0,0,0,0,0,0,NA,NA
3/8/18 5:19,Oracle,IC4,Software Engineer,300000,"Seattle, WA",10,1,NA,0,0,0,NA,NA,11527,819,372,0,0,0,0,0,0,0,0,0,0,NA,NA
3/8/18 12:30,Twilio,Senior,Product Manager,350000,"San Francisco, CA",10,3,NA,160000,190000,0,NA,NA,7419,807,373,0,0,0,0,0,0,0,0,0,0,NA,NA
3/8/18 14:07,Tableau Software,Staff,Software Engineering Manager,320000,"Kirkland, WA",9,5,NA,165000,140000,16500,NA,NA,11497,819,374,0,0,0,0,0,0,0,0,0,0,NA,NA
3/8/18 15:00,Qualcomm,Staff Engineer,Software Engineer,175000,"San Diego, CA",8,8,NA,142000,20000,12000,NA,NA,7416,825,375,0,0,0,0,0,0,0,0,0,0,NA,NA
3/9/18 9:15,Amazon,L7,Product Manager,430000,"San Francisco, CA",20,0,NA,0,0,0,NA,AWS,7419,807,377,0,0,0,0,0,0,0,0,0,0,NA,NA
3/10/18 8:56,Netflix,Senior,Software Engineering Manager,550000,"Los Gatos, CA",15,7,NA,550000,0,0,NA,NA,7277,807,378,0,0,0,0,0,0,0,0,0,0,NA,NA
3/11/18 1:28,LinkedIn,Software Engineer,Software Engineer,246000,"San Francisco, CA",2,2,NA,142000,88000,14000,NA,NA,7419,807,379,0,0,0,0,0,0,0,0,0,0,NA,NA
3/11/18 12:19,Google,L6,Software Engineering Manager,400000,"Dublin, DN, Ireland",20,11,NA,120000,310000,30000,NA,NA,4015,0,380,0,0,0,0,0,0,0,0,0,0,NA,NA
3/11/18 12:20,Google,5,Software Engineer,260000,"Dublin, DN, Ireland",17,9,NA,120000,115000,25000,NA,NA,4015,0,381,0,0,0,0,0,0,0,0,0,0,NA,NA
3/11/18 12:23,Facebook,L6,Software Engineering Manager,460000,"Dublin, DN, Ireland",19,1,NA,140000,290000,30000,NA,12k sign-on,4015,0,382,0,0,0,0,0,0,0,0,0,0,NA,NA
3/11/18 12:25,Intercom,Senior,Software Engineer,170000,"Dublin, DN, Ireland",18,1,NA,120000,50000,0,NA,"10k signon, stock pre-IPO so not saleable",4015,0,383,0,0,0,0,0,0,0,0,0,0,NA,NA
3/13/18 6:28,Facebook,E4,Software Engineer,320000,"San Francisco, CA",1,1,NA,0,0,0,NA,NA,7419,807,388,0,0,0,0,0,0,0,0,0,0,NA,NA
3/13/18 18:17,LinkedIn,Senior,Software Engineer,314000,"Sunnyvale, CA",8,1,NA,190000,105000,19000,NA,NA,7472,807,389,0,0,0,0,0,0,0,0,0,0,NA,NA
3/14/18 15:23,Google,L5,Software Engineer,395000,"Mountain View, CA",7,1,NA,190000,175000,60000,NA,NA,7322,807,391,0,0,0,0,0,0,0,0,0,0,NA,NA
3/14/18 17:07,Dropbox,L5,Product Manager,350000,"San Francisco, CA",10,2,NA,200000,100000,50000,NA,NA,7419,807,392,0,0,0,0,0,0,0,0,0,0,NA,NA
3/15/18 7:58,Google,L4,Software Engineer,230000,"Seattle, WA",4,2,NA,130000,72000,28000,NA,NA,11527,819,393,0,0,0,0,0,0,0,0,0,0,NA,NA
3/15/18 22:07,Facebook,M1,Software Engineering Manager,520000,"Seattle, WA",9,0,NA,210000,200000,42000,NA,NA,11527,819,395,0,0,0,0,0,0,0,0,0,0,NA,NA
3/18/18 1:51,Tesla,Senior (P3),Software Engineer,168000,"San Francisco, CA",3,1,NA,130000,150000,0,NA,150k stocks vest over 4 years,7419,807,397,0,0,0,0,0,0,0,0,0,0,NA,NA
3/18/18 10:32,Microsoft,59,Software Engineer,157000,"Redmond, WA",0.5,0.5,NA,107000,38000,10000,NA,NA,11521,819,398,0,0,0,0,0,0,0,0,0,0,NA,NA
3/19/18 9:54,Microsoft,61,Software Engineer,150000,"Redmond, WA",3,3,NA,128000,6000,16000,NA,NA,11521,819,401,0,0,0,0,0,0,0,0,0,0,NA,NA
3/19/18 11:00,Microsoft,SDE II (61),Software Engineer,150000,"Redmond, WA",4,2,NA,120000,20000,10000,NA,NA,11521,819,402,0,0,0,0,0,0,0,0,0,0,NA,NA
3/19/18 18:36,eBay,MTS 1,Software Engineer,220000,"San Jose, CA",4,4,NA,0,0,0,NA,NA,7422,807,404,0,0,0,0,0,0,0,0,0,0,NA,NA
3/20/18 23:23,Amazon,L6,Software Engineer,350000,"Seattle, WA",6,1,NA,0,0,0,NA,NA,11527,819,405,0,0,0,0,0,0,0,0,0,0,NA,NA
3/20/18 23:55,Amazon,L5,Software Engineer,200000,"Seattle, WA",15,3,NA,125000,75000,0,NA,NA,11527,819,406,0,0,0,0,0,0,0,0,0,0,NA,NA
3/21/18 1:46,Apple,ICT3,Software Engineer,200000,"Sunnyvale, CA",1,1,NA,140000,37000,20000,NA,NA,7472,807,407,0,0,0,0,0,0,0,0,0,0,NA,NA
3/24/18 8:12,Amazon,L6,Software Engineer,246000,"Cambridge, EN, United Kingdom",13,8,NA,109000,137000,0,NA,NA,4878,0,413,0,0,0,0,0,0,0,0,0,0,NA,NA
3/24/18 19:56,Google,L7,Software Engineer,650000,"San Jose, CA",10,3,NA,0,0,0,NA,NA,7422,807,415,0,0,0,0,0,0,0,0,0,0,NA,NA
3/25/18 18:45,Microsoft,65,Software Engineer,300000,"San Francisco, CA",10,2,NA,220000,40000,40000,NA,NA,7419,807,416,0,0,0,0,0,0,0,0,0,0,NA,NA
3/25/18 19:22,LinkedIn,Senior,Software Engineer,300000,"Sunnyvale, CA",8,4,NA,0,0,0,NA,NA,7472,807,417,0,0,0,0,0,0,0,0,0,0,NA,NA
3/26/18 21:59,Uber,Senior Software Engineer I,Software Engineer,450000,"New York, NY",6,4,NA,175000,230000,40000,NA,NA,10182,501,418,0,0,0,0,0,0,0,0,0,0,NA,NA
3/26/18 22:54,Apple,ICT2,Software Engineer,185000,"Cupertino, CA",2,1.5,NA,120000,40000,25000,NA,NA,7158,807,419,0,0,0,0,0,0,0,0,0,0,NA,NA
3/29/18 3:00,Uber,L4,Software Engineer,240000,"Palo Alto, CA",8,0,NA,150000,90000,0,NA,NA,7351,807,424,0,0,0,0,0,0,0,0,0,0,NA,NA
3/29/18 15:14,Expedia,Senior SDE,Software Engineer,80000,"London, EN, United Kingdom",8,3,NA,75000,79000,9000,NA,NA,12008,0,426,0,0,0,0,0,0,0,0,0,0,NA,NA
3/29/18 15:26,Amazon,6,Software Engineering Manager,350000,"Seattle, WA",12,1,NA,160000,0,0,NA,NA,11527,819,427,0,0,0,0,0,0,0,0,0,0,NA,NA
3/30/18 9:11,Twitter,Swe2,Software Engineer,225000,"San Francisco, CA",5,2,NA,155000,0,0,NA,NA,7419,807,430,0,0,0,0,0,0,0,0,0,0,NA,NA
3/30/18 11:17,Dropbox,IC3,Software Engineer,430000,"Seattle, WA",9,3,NA,170000,230000,30000,NA,NA,11527,819,431,0,0,0,0,0,0,0,0,0,0,NA,NA
3/31/18 8:06,Netflix,Senior Software Engineer,Software Engineer,325000,"Los Gatos, CA",1.5,0,NA,325000,0,0,NA,NA,7277,807,434,0,0,0,0,0,0,0,0,0,0,NA,NA
3/31/18 10:08,Amazon,L5,Software Engineer,218000,"Seattle, WA",7,4,NA,145000,0,0,NA,NA,11527,819,435,0,0,0,0,0,0,0,0,0,0,NA,NA
4/2/18 7:47,microsoft,59,Software Engineer,147000,"Bellevue, WA",3,0.5,NA,107000,30000,10000,NA,NA,11470,819,438,0,0,0,0,0,0,0,0,0,0,NA,NA
4/2/18 14:56,GE Digital,Staff,Software Engineer,124000,"New Orleans, LA",12,2,NA,114000,0,10000,NA,NA,8774,622,439,0,0,0,0,0,0,0,0,0,0,NA,NA
4/2/18 17:11,Amazon,L4,Software Engineer,165000,"New York, NY",0,0,NA,123000,5000,39000,NA,NA,10182,501,440,0,0,0,0,0,0,0,0,0,0,NA,NA
4/3/18 0:01,Facebook,6,Product Manager,720000,"Menlo Park, CA",10,2,NA,0,0,0,NA,NA,7300,807,443,0,0,0,0,0,0,0,0,0,0,NA,NA
4/3/18 23:45,Qualcomm,Senior staff,Software Engineer,210000,"San Diego, CA",14,10,NA,0,0,0,NA,NA,7416,825,445,0,0,0,0,0,0,0,0,0,0,NA,NA
4/4/18 1:13,CA Technologies,Principal Software Engineer,Software Engineer,170000,"Santa Clara, CA",37,9,NA,0,0,0,NA,NA,7434,807,446,0,0,0,0,0,0,0,0,0,0,NA,NA
4/4/18 9:03,Uber,Senior Engineer O,Software Engineer,481000,"San Francisco, CA",7,2,NA,0,0,0,NA,NA,7419,807,448,0,0,0,0,0,0,0,0,0,0,NA,NA
4/5/18 13:50,Uber,L3,Software Engineer,190000,"San Francisco, CA",0.8,0,NA,120000,50000,20000,NA,NA,7419,807,453,0,0,0,0,0,0,0,0,0,0,NA,NA
4/5/18 16:13,Pinterest,L5,Software Engineer,471000,"San Francisco, CA",8,2,NA,209000,262000,0,NA,NA,7419,807,454,0,0,0,0,0,0,0,0,0,0,NA,NA
4/7/18 2:11,Microsoft,63,Software Engineer,188000,"Bellevue, WA",10,3,NA,148000,20000,18000,NA,NA,11470,819,456,0,0,0,0,0,0,0,0,0,0,NA,NA
4/8/18 9:22,Google,L4,Software Engineer,320000,"Mountain View, CA",6.75,0,NA,170000,125000,26000,NA,NA,7322,807,458,0,0,0,0,0,0,0,0,0,0,NA,NA
4/8/18 12:53,Yahoo,IC3,Software Engineer,190000,"Sunnyvale, CA",4,1,NA,149000,18500,22500,NA,NA,7472,807,459,0,0,0,0,0,0,0,0,0,0,NA,NA
4/9/18 17:17,Google,T4,Software Engineer,480000,"Mountain View, CA",6,2,NA,170000,280000,30000,NA,NA,7322,807,462,0,0,0,0,0,0,0,0,0,0,NA,NA
4/9/18 21:15,Amazon,L6,Software Engineer,308000,"Seattle, WA",3,1,NA,0,0,0,NA,NA,11527,819,463,0,0,0,0,0,0,0,0,0,0,NA,NA
4/9/18 22:13,Amazon,L6,Software Engineer,270000,"Irvine, CA",20,2,NA,160000,18000,100000,NA,NA,7229,803,464,0,0,0,0,0,0,0,0,0,0,NA,NA
4/9/18 22:54,Amazon,L6,Product Manager,315000,"Sunnyvale, CA",16,5,NA,185000,130000,0,NA,NA,7472,807,465,0,0,0,0,0,0,0,0,0,0,NA,NA
4/10/18 11:52,Google,T5,Software Engineer,260000,"Pittsburgh, PA",6,6,NA,0,0,0,NA,NA,10648,508,466,0,0,0,0,0,0,0,0,0,0,NA,NA
4/10/18 18:40,Microsoft,59,Product Manager,148000,"Redmond, WA",0,0,NA,108000,120000,10000,NA,"Stock Grant over 4 years, new grad",11521,819,467,0,0,0,0,0,0,0,0,0,0,NA,NA
4/10/18 22:08,Cisco,Senior,Software Engineer,180000,"San Jose, CA",5,1,NA,140000,0,40000,NA,NA,7422,807,470,0,0,0,0,0,0,0,0,0,0,NA,NA
4/11/18 13:44,Starbucks,Sr,Software Engineer,120000,"Seattle, WA",5,2,NA,110000,4000,11000,NA,NA,11527,819,473,0,0,0,0,0,0,0,0,0,0,NA,NA
4/11/18 23:38,Airbnb,Data Scientist Manager,Software Engineering Manager,650000,"San Francisco, CA",13,1,NA,0,0,0,NA,NA,7419,807,477,0,0,0,0,0,0,0,0,0,0,NA,NA
4/12/18 16:15,GE Digital,Senior,Software Engineer,140000,"San Ramon, CA",4,4,NA,130000,0,10000,Male,NA,7430,807,479,0,0,0,0,0,0,0,0,0,0,NA,NA
4/12/18 23:19,Amazon,L5,Software Engineer,172000,"Seattle, WA",12,2,NA,142000,30000,0,Male,"SDET, not SDE",11527,819,480,0,0,0,0,0,0,0,0,0,0,NA,NA
4/13/18 6:32,Uber,L5,Software Engineer,325000,"San Francisco, CA",7,2,NA,161000,140000,25000,Male,NA,7419,807,481,0,0,0,0,0,0,0,0,0,0,NA,NA
4/13/18 17:34,Microsoft,65,Software Engineer,266000,"Redmond, WA",13,1,NA,190000,38000,38000,NA,NA,11521,819,484,0,0,0,0,0,0,0,0,0,0,NA,NA
4/14/18 12:58,Amazon,L6,Product Manager,194000,"Seattle, WA",6,1,NA,148000,105000,70000,NA,NA,11527,819,485,0,0,0,0,0,0,0,0,0,0,NA,NA
4/14/18 13:05,Microsoft,60,Software Engineer,150000,"Seattle, WA",4,0,NA,118000,5000,12000,Male,NA,11527,819,486,0,0,0,0,0,0,0,0,0,0,NA,NA
4/15/18 11:47,Google,L6,Software Engineer,640000,"Mountain View, CA",11,4,NA,210000,380000,50000,Male,NA,7322,807,489,0,0,0,0,0,0,0,0,0,0,NA,NA
4/15/18 22:18,Toyota Research Institute,L3,Software Engineer,189000,"Boston, MA",0,0,NA,140000,0,49000,Male,NA,8816,506,492,0,0,0,0,0,0,0,0,0,0,NA,NA
4/16/18 6:49,Microsoft,62,Software Engineer,230000,"Bellevue, WA",3,0,NA,140000,75000,15000,Male,NA,11470,819,493,0,0,0,0,0,0,0,0,0,0,NA,NA
4/16/18 22:40,Apple,ICT2,Software Engineer,150000,"Cupertino, CA",0,0,NA,0,0,0,NA,NA,7158,807,495,0,0,0,0,0,0,0,0,0,0,NA,NA
4/17/18 0:26,Oracle,IC-4,Software Engineer,128000,"Santa Clara, CA",9,3,NA,123000,5000,0,Male,NA,7434,807,496,0,0,0,0,0,0,0,0,0,0,NA,NA
4/18/18 8:58,Apple,ICT 3,Software Engineer,176000,"Cupertino, CA",3,1,NA,126000,25000,20000,Female,NA,7158,807,501,0,0,0,0,0,0,0,0,0,0,NA,NA
4/19/18 14:39,Activision,Senior Software Engineer,Software Engineer,150000,"Los Angeles, CA",15,5,NA,150000,0,0,NA,NA,7275,803,509,0,0,0,0,0,0,0,0,0,0,NA,NA
4/19/18 15:30,SAP,L4,Software Engineer,205000,"Palo Alto, CA",10,0,NA,185000,0,20000,Male,NA,7351,807,510,0,0,0,0,0,0,0,0,0,0,NA,NA
4/20/18 13:10,Apple,ICT4,Software Engineer,275000,"Cupertino, CA",14,1,NA,180000,100000,25000,Male,NA,7158,807,512,0,0,0,0,0,0,0,0,0,0,NA,NA
4/21/18 10:36,PlayStation,2,Software Engineer,160000,"San Francisco, CA",3,1,NA,130000,0.001,30000,Male,NA,7419,807,514,0,0,0,0,0,0,0,0,0,0,NA,NA
4/21/18 13:07,Amazon,L5 / SDE2,Software Engineer,207000,"Seattle, WA",5,2,NA,134000,73000,0,Female,NA,11527,819,515,0,0,0,0,0,0,0,0,0,0,NA,NA
